ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,displayName,PriceNumerator,PriceDenominator,FullDescription
NSECO,124622,1,NICKEL,NICKEL24MARFUT,FUTBAS,NICKEL-FUTBAS,4408800124622,1542.3,1367.7,17,0.1,1,1500,4100100000025,,2024-03-28T14:30:00,0,0,NICKEL 28MAR2024,1,1,NICKEL24MARFUT
NSECO,121641,1,BRCRUDE,BRCRUDE24MARFUT,FUTENR,BRCRUDE-FUTENR,4408800121641,7010,6218,101,1,1,100,4100100000004,,2024-03-28T14:30:00,0,0,BRCRUDE 28MAR2024,1,1,BRCRUDE24MARFUT
NSECO,122110,1,NATGASMINI,NATGASMINI24JUNFUT,FUTENR,NATGASMINI-FUTENR,4417700122110,229.4,203.6,241,0.1,1,250,4100100000016,,2024-06-25T14:30:00,0,0,NATGASMINI 25JUN2024,1,1,NATGASMINI24JUNFUT
NSECO,122030,1,BRCRUDE,BRCRUDE24JANFUT,FUTENR,BRCRUDE-FUTENR,4403100122030,6931,6147,101,1,1,100,4100100000004,,2024-01-31T14:30:00,0,0,BRCRUDE 31JAN2024,1,1,BRCRUDE24JANFUT
NSECO,124996,1,SILVER,SILVER24DECFUT,FUTBLN,SILVER-FUTBLN,4434000124996,83366,73930,21,1,1,30,4100100000003,,2024-12-05T14:30:00,0,0,SILVER 05DEC2024,1,1,SILVER24DECFUT
NSECO,122296,1,ZINC,ZINC24MAYFUT,FUTBAS,ZINC-FUTBAS,4415200122296,256.35,227.35,21,0.05,1,5000,4100100000027,,2024-05-31T14:30:00,0,0,ZINC 31MAY2024,1,1,ZINC24MAYFUT
NSECO,123151,1,ZINC,ZINC24APRFUT,FUTBAS,ZINC-FUTBAS,4412100123151,254.75,225.95,21,0.05,1,5000,4100100000027,,2024-04-30T14:30:00,0,0,ZINC 30APR2024,1,1,ZINC24APRFUT
NSECO,122974,1,ALUMINIUM,ALUMINIUM24JANFUT,FUTBAS,ALUMINIUM-FUTBAS,4403100122974,226,200.5,31,0.05,1,5000,4100100000019,,2024-01-31T14:30:00,0,0,ALUMINIUM 31JAN2024,1,1,ALUMINIUM24JANFUT
NSECO,121766,1,BRCRUDE,BRCRUDE24APRFUT,FUTENR,BRCRUDE-FUTENR,4412100121766,7057,6259,101,1,1,100,4100100000004,,2024-04-30T14:30:00,0,0,BRCRUDE 30APR2024,1,1,BRCRUDE24APRFUT
NSECO,122970,1,ALUMINI,ALUMINI24JANFUT,FUTBAS,ALUMINI-FUTBAS,4403100122970,226,200.5,151,0.05,1,1000,4100100000021,,2024-01-31T14:30:00,0,0,ALUMINI 31JAN2024,1,1,ALUMINI24JANFUT
NSECO,124718,1,GOLD1G,GOLD1G24MARFUT,FUTBLN,GOLD1G-FUTBLN,4406500124718,6804,6034,10001,1,1,1,4100100000009,,2024-03-05T14:30:00,0,0,GOLD1G 05MAR2024,1,1,GOLD1G24MARFUT
NSECO,124626,1,BRCRUDE,BRCRUDE24MAYFUT,FUTENR,BRCRUDE-FUTENR,4415200124626,7100,6298,101,1,1,100,4100100000004,,2024-05-31T14:30:00,0,0,BRCRUDE 31MAY2024,1,1,BRCRUDE24MAYFUT
NSECO,121836,1,WTICRUDE,WTICRUDE24MARFUT,FUTENR,WTICRUDE-FUTENR,4407900121836,6388,5666,101,1,1,100,4100100000011,,2024-03-19T14:30:00,0,0,WTICRUDE 19MAR2024,1,1,WTICRUDE24MARFUT
NSECO,122959,1,NATGASMINI,NATGASMINI24FEBFUT,FUTENR,NATGASMINI-FUTENR,4405700122959,223.9,198.7,241,0.1,1,250,4100100000016,,2024-02-26T14:30:00,0,0,NATGASMINI 26FEB2024,1,1,NATGASMINI24FEBFUT
NSECO,124056,2,SILVERM,SILVERM24FEB69250PE,OPTFUT,SILVERM-OPTFUT,4405100124056,2099,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,69250,4,SILVERM 20FEB2024 PE 69250,1,1,SILVERM24FEB69250PE
NSECO,122909,2,WTICRUDE,WTICRUDE24FEB7250PE,OPTFUT,WTICRUDE-OPTFUT,4404500122909,1724.6,775.6,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,7250,4,WTICRUDE 14FEB2024 PE 7250,1,1,WTICRUDE24FEB7250PE
NSECO,124696,2,NATURALGAS,NATURALGAS24JAN375CE,OPTFUT,NATURALGAS-OPTFUT,4402300124696,3.05,0.05,49,0.05,1,1250,4100100000014,,2024-01-23T14:30:00,375,3,NATURALGAS 23JAN2024 CE 375,1,1,NATURALGAS24JAN375CE
NSECO,124648,2,COPPER,COPPER24FEB725PE,OPTFUT,COPPER-OPTFUT,4405100124648,24.01,0.01,71,0.01,1,2500,4100100000008,,2024-02-20T14:30:00,725,4,COPPER 20FEB2024 PE 725,1,1,COPPER24FEB725PE
NSECO,122259,2,SILVERM,SILVERM24JUN77750PE,OPTFUT,SILVERM-OPTFUT,4417100122259,8069.5,1214.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,77750,4,SILVERM 19JUN2024 PE 77750,1,1,SILVERM24JUN77750PE
NSECO,125277,2,WTICRUDE,WTICRUDE24FEB4700CE,OPTFUT,WTICRUDE-OPTFUT,4404500125277,1856.4,828.6,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,4700,3,WTICRUDE 14FEB2024 CE 4700,1,1,WTICRUDE24FEB4700CE
NSECO,124150,2,SILVERM,SILVERM24APR68250PE,OPTFUT,SILVERM-OPTFUT,4411000124150,2467.5,0.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,68250,4,SILVERM 19APR2024 PE 68250,1,1,SILVERM24APR68250PE
NSECO,124508,2,NATURALGAS,NATURALGAS24JAN275CE,OPTFUT,NATURALGAS-OPTFUT,4402300124508,3.65,0.05,49,0.05,1,1250,4100100000014,,2024-01-23T14:30:00,275,3,NATURALGAS 23JAN2024 CE 275,1,1,NATURALGAS24JAN275CE
NSECO,121611,2,SILVER,SILVER24FEB77500CE,OPTBLN,SILVER-OPTBLN,4405800121611,3986,0.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,77500,3,SILVER 27FEB2024 CE 77500,1,1,SILVER24FEB77500CE
NSECO,122319,2,GOLD,GOLD24SEP64200CE,OPTFUT,GOLD-OPTFUT,4426800122319,10288.5,2879.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,64200,3,GOLD 24SEP2024 CE 64200,1,1,GOLD24SEP64200CE
NSECO,125201,2,GOLD,GOLD24NOV63700CE,OPTFUT,GOLD-OPTFUT,4433100125201,12470.5,4481.5,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,63700,3,GOLD 26NOV2024 CE 63700,1,1,GOLD24NOV63700CE
NSECO,124937,2,ZINC,ZINC24FEB250PE,OPTFUT,ZINC-OPTFUT,4405100124937,29.23,0.01,21,0.01,1,5000,4100100000027,,2024-02-20T14:30:00,250,4,ZINC 20FEB2024 PE 250,1,1,ZINC24FEB250PE
NSECO,122696,2,WTICRUDE,WTICRUDE24MAR5150CE,OPTFUT,WTICRUDE-OPTFUT,4407500122696,1500.5,616.9,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,5150,3,WTICRUDE 15MAR2024 CE 5150,1,1,WTICRUDE24MAR5150CE
NSECO,122333,2,GOLD,GOLD24JAN62700PE,OPTFUT,GOLD-OPTFUT,4402400122333,2375,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,62700,4,GOLD 24JAN2024 PE 62700,1,1,GOLD24JAN62700PE
NSECO,123539,2,GOLD,GOLD24JUL57700CE,OPTFUT,GOLD-OPTFUT,4420700123539,15855,5355,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,57700,3,GOLD 25JUL2024 CE 57700,1,1,GOLD24JUL57700CE
NSECO,121776,2,GOLD,GOLD24JAN63700CE,OPTFUT,GOLD-OPTFUT,4402400121776,3408.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,63700,3,GOLD 24JAN2024 CE 63700,1,1,GOLD24JAN63700CE
NSECO,123945,2,COPPER,COPPER24JAN760PE,OPTFUT,COPPER-OPTFUT,4401900123945,75.95,0.01,71,0.01,1,2500,4100100000008,,2024-01-19T14:30:00,760,4,COPPER 19JAN2024 PE 760,1,1,COPPER24JAN760PE
NSECO,123129,2,SILVERM,SILVERM24APR81500CE,OPTFUT,SILVERM-OPTFUT,4411000123129,4327,380,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,81500,3,SILVERM 19APR2024 CE 81500,1,1,SILVERM24APR81500CE
NSECO,124340,2,SILVERM,SILVERM24AUG66500PE,OPTFUT,SILVERM-OPTFUT,4423400124340,2548,0.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,66500,4,SILVERM 21AUG2024 PE 66500,1,1,SILVERM24AUG66500PE
NSECO,121940,2,NATURALGAS,NATURALGAS24FEB300CE,OPTFUT,NATURALGAS-OPTFUT,4405300121940,5.25,0.05,49,0.05,1,1250,4100100000014,,2024-02-22T14:30:00,300,3,NATURALGAS 22FEB2024 CE 300,1,1,NATURALGAS24FEB300CE
NSECO,121740,2,SILVER,SILVER24FEB74000PE,OPTBLN,SILVER-OPTBLN,4405800121740,5781,0.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,74000,4,SILVER 27FEB2024 PE 74000,1,1,SILVER24FEB74000PE
NSECO,123066,2,COPPER,COPPER24JAN680PE,OPTFUT,COPPER-OPTFUT,4401900123066,3.01,0.01,71,0.01,1,2500,4100100000008,,2024-01-19T14:30:00,680,4,COPPER 19JAN2024 PE 680,1,1,COPPER24JAN680PE
NSECO,123659,2,GOLD,GOLD24SEP58600CE,OPTFUT,GOLD-OPTFUT,4426800123659,16333,6191,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,58600,3,GOLD 24SEP2024 CE 58600,1,1,GOLD24SEP58600CE
NSECO,124729,2,GOLDM,GOLDM24JAN58800PE,OPTFUT,GOLDM-OPTFUT,4402400124729,53.5,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,58800,4,GOLDM 24JAN2024 PE 58800,1,1,GOLDM24JAN58800PE
NSECO,122180,2,GOLD,GOLD24SEP61700PE,OPTFUT,GOLD-OPTFUT,4426800122180,1630.5,0.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,61700,4,GOLD 24SEP2024 PE 61700,1,1,GOLD24SEP61700PE
NSECO,122359,2,SILVER,SILVER24FEB75250CE,OPTBLN,SILVER-OPTBLN,4405800122359,5583.5,0.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,75250,3,SILVER 27FEB2024 CE 75250,1,1,SILVER24FEB75250CE
NSECO,122187,2,GOLD,GOLD24SEP62100CE,OPTFUT,GOLD-OPTFUT,4426800122187,12540.5,3926.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,62100,3,GOLD 24SEP2024 CE 62100,1,1,GOLD24SEP62100CE
NSECO,122246,2,SILVERM,SILVERM24APR77500CE,OPTFUT,SILVERM-OPTFUT,4411000122246,6727.5,954.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,77500,3,SILVERM 19APR2024 CE 77500,1,1,SILVERM24APR77500CE
NSECO,122204,2,GOLD,GOLD24NOV65700CE,OPTFUT,GOLD-OPTFUT,4433100122204,10430,3519,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,65700,3,GOLD 26NOV2024 CE 65700,1,1,GOLD24NOV65700CE
NSECO,125423,2,NATURALGAS,NATURALGAS24FEB130CE,OPTFUT,NATURALGAS-OPTFUT,4405300125423,100.2,63.2,49,0.05,1,1250,4100100000014,,2024-02-22T14:30:00,130,3,NATURALGAS 22FEB2024 CE 130,1,1,NATURALGAS24FEB130CE
NSECO,123749,2,SILVERM,SILVERM24NOV74750CE,OPTFUT,SILVERM-OPTFUT,4432500123749,16137.5,7857.5,121,0.5,1,5,4100100000010,,2024-11-20T14:30:00,74750,3,SILVERM 20NOV2024 CE 74750,1,1,SILVERM24NOV74750CE
NSECO,123258,2,GOLD,GOLD24JAN58900PE,OPTFUT,GOLD-OPTFUT,4402400123258,57,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,58900,4,GOLD 24JAN2024 PE 58900,1,1,GOLD24JAN58900PE
NSECO,124829,2,GOLDM,GOLDM24JAN58200PE,OPTFUT,GOLDM-OPTFUT,4402400124829,21,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,58200,4,GOLDM 24JAN2024 PE 58200,1,1,GOLDM24JAN58200PE
NSECO,123550,2,GOLD,GOLD24JUL58200PE,OPTFUT,GOLD-OPTFUT,4420700123550,602,0.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,58200,4,GOLD 25JUL2024 PE 58200,1,1,GOLD24JUL58200PE
NSECO,125075,2,GOLDM,GOLDM24FEB63100CE,OPTFUT,GOLDM-OPTFUT,4405400125075,4958.5,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,63100,3,GOLDM 23FEB2024 CE 63100,1,1,GOLDM24FEB63100CE
NSECO,121608,2,NATURALGAS,NATURALGAS24FEB175PE,OPTFUT,NATURALGAS-OPTFUT,4405300121608,9.4,2.3,49,0.05,1,1250,4100100000014,,2024-02-22T14:30:00,175,4,NATURALGAS 22FEB2024 PE 175,1,1,NATURALGAS24FEB175PE
NSECO,125010,2,GOLDM,GOLDM24FEB59800PE,OPTFUT,GOLDM-OPTFUT,4405400125010,615.5,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,59800,4,GOLDM 23FEB2024 PE 59800,1,1,GOLDM24FEB59800PE
NSECO,124094,2,SILVERM,SILVERM24FEB74000PE,OPTFUT,SILVERM-OPTFUT,4405100124094,5313,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,74000,4,SILVERM 20FEB2024 PE 74000,1,1,SILVERM24FEB74000PE
NSECO,123711,2,SILVERM,SILVERM24NOV70000CE,OPTFUT,SILVERM-OPTFUT,4432500123711,19890.5,10288.5,121,0.5,1,5,4100100000010,,2024-11-20T14:30:00,70000,3,SILVERM 20NOV2024 CE 70000,1,1,SILVERM24NOV70000CE
NSECO,123053,2,WTICRUDE,WTICRUDE24MAR7500CE,OPTFUT,WTICRUDE-OPTFUT,4407500123053,174.3,12.9,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,7500,3,WTICRUDE 15MAR2024 CE 7500,1,1,WTICRUDE24MAR7500CE
NSECO,122393,2,GOLD,GOLD24JUL62400PE,OPTFUT,GOLD-OPTFUT,4420700122393,2032.5,0.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,62400,4,GOLD 25JUL2024 PE 62400,1,1,GOLD24JUL62400PE
NSECO,121858,2,COPPER,COPPER24JAN660CE,OPTFUT,COPPER-OPTFUT,4401900121858,148.35,15.99,71,0.01,1,2500,4100100000008,,2024-01-19T14:30:00,660,3,COPPER 19JAN2024 CE 660,1,1,COPPER24JAN660CE
NSECO,124322,2,SILVERM,SILVERM24AUG64250PE,OPTFUT,SILVERM-OPTFUT,4423400124322,1889.5,0.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,64250,4,SILVERM 21AUG2024 PE 64250,1,1,SILVERM24AUG64250PE
NSECO,122686,2,WTICRUDE,WTICRUDE24MAR4900CE,OPTFUT,WTICRUDE-OPTFUT,4407500122686,1735.1,788.1,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,4900,3,WTICRUDE 15MAR2024 CE 4900,1,1,WTICRUDE24MAR4900CE
NSECO,124157,2,SILVERM,SILVERM24APR69250CE,OPTFUT,SILVERM-OPTFUT,4411000124157,13698,3815,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,69250,3,SILVERM 19APR2024 CE 69250,1,1,SILVERM24APR69250CE
NSECO,122347,2,GOLD,GOLD24MAR62600PE,OPTFUT,GOLD-OPTFUT,4408600122347,2384,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,62600,4,GOLD 26MAR2024 PE 62600,1,1,GOLD24MAR62600PE
NSECO,121983,2,GOLD,GOLD24JAN64800CE,OPTFUT,GOLD-OPTFUT,4402400121983,1832.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,64800,3,GOLD 24JAN2024 CE 64800,1,1,GOLD24JAN64800CE
NSECO,123706,2,SILVERM,SILVERM24AUG82000PE,OPTFUT,SILVERM-OPTFUT,4423400123706,10629.5,2883.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,82000,4,SILVERM 21AUG2024 PE 82000,1,1,SILVERM24AUG82000PE
NSECO,122406,2,GOLD,GOLD24SEP62300CE,OPTFUT,GOLD-OPTFUT,4426800122406,12323.5,3816.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,62300,3,GOLD 24SEP2024 CE 62300,1,1,GOLD24SEP62300CE
NSECO,123266,2,GOLD,GOLD24JAN59300PE,OPTFUT,GOLD-OPTFUT,4402400123266,99,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,59300,4,GOLD 24JAN2024 PE 59300,1,1,GOLD24JAN59300PE
NSECO,121961,2,NATURALGAS,NATURALGAS24FEB305PE,OPTFUT,NATURALGAS-OPTFUT,4405300121961,111.1,76.6,49,0.05,1,1250,4100100000014,,2024-02-22T14:30:00,305,4,NATURALGAS 22FEB2024 PE 305,1,1,NATURALGAS24FEB305PE
NSECO,122873,2,WTICRUDE,WTICRUDE24JAN7900PE,OPTFUT,WTICRUDE-OPTFUT,4401700122873,2476.8,1406,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,7900,4,WTICRUDE 17JAN2024 PE 7900,1,1,WTICRUDE24JAN7900PE
NSECO,123820,2,ZINC,ZINC24APR242.5CE,OPTFUT,ZINC-OPTFUT,4411000123820,20.73,0.77,21,0.01,1,5000,4100100000027,,2024-04-19T14:30:00,242.5,3,ZINC 19APR2024 CE 242.5,1,1,ZINC24APR242.5CE
NSECO,122408,2,GOLD,GOLD24SEP62400CE,OPTFUT,GOLD-OPTFUT,4426800122408,12215,3762,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,62400,3,GOLD 24SEP2024 CE 62400,1,1,GOLD24SEP62400CE
NSECO,122708,2,WTICRUDE,WTICRUDE24MAR5450CE,OPTFUT,WTICRUDE-OPTFUT,4407500122708,1234.5,443.9,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,5450,3,WTICRUDE 15MAR2024 CE 5450,1,1,WTICRUDE24MAR5450CE
NSECO,122415,2,GOLD,GOLD24SEP62700PE,OPTFUT,GOLD-OPTFUT,4426800122415,2029.5,0.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,62700,4,GOLD 24SEP2024 PE 62700,1,1,GOLD24SEP62700PE
NSECO,123600,2,GOLD,GOLD24SEP55600PE,OPTFUT,GOLD-OPTFUT,4426800123600,270,0.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,55600,4,GOLD 24SEP2024 PE 55600,1,1,GOLD24SEP55600PE
NSECO,125091,2,GOLDM,GOLDM24FEB63900CE,OPTFUT,GOLDM-OPTFUT,4405400125091,3953.5,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,63900,3,GOLDM 23FEB2024 CE 63900,1,1,GOLDM24FEB63900CE
NSECO,123744,2,SILVERM,SILVERM24NOV74000PE,OPTFUT,SILVERM-OPTFUT,4432500123744,5640,902,121,0.5,1,5,4100100000010,,2024-11-20T14:30:00,74000,4,SILVERM 20NOV2024 PE 74000,1,1,SILVERM24NOV74000PE
NSECO,124315,2,SILVERM,SILVERM24AUG63500CE,OPTFUT,SILVERM-OPTFUT,4423400124315,22945,11607,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,63500,3,SILVERM 21AUG2024 CE 63500,1,1,SILVERM24AUG63500CE
NSECO,124194,2,SILVERM,SILVERM24APR73750PE,OPTFUT,SILVERM-OPTFUT,4411000124194,5414.5,0.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,73750,4,SILVERM 19APR2024 PE 73750,1,1,SILVERM24APR73750PE
NSECO,123781,2,SILVERM,SILVERM24NOV78750CE,OPTFUT,SILVERM-OPTFUT,4432500123781,13313,6175,121,0.5,1,5,4100100000010,,2024-11-20T14:30:00,78750,3,SILVERM 20NOV2024 CE 78750,1,1,SILVERM24NOV78750CE
NSECO,125042,2,GOLDM,GOLDM24FEB61400PE,OPTFUT,GOLDM-OPTFUT,4405400125042,1548,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,61400,4,GOLDM 23FEB2024 PE 61400,1,1,GOLDM24FEB61400PE
NSECO,121672,2,GOLD,GOLD24MAR61300CE,OPTFUT,GOLD-OPTFUT,4408600121672,8793,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,61300,3,GOLD 26MAR2024 CE 61300,1,1,GOLD24MAR61300CE
NSECO,125367,2,GOLD,GOLD24NOV59200CE,OPTFUT,GOLD-OPTFUT,4433100125367,17221,7287,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,59200,3,GOLD 26NOV2024 CE 59200,1,1,GOLD24NOV59200CE
NSECO,121677,2,GOLD,GOLD24MAR61400CE,OPTFUT,GOLD-OPTFUT,4408600121677,8664.5,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,61400,3,GOLD 26MAR2024 CE 61400,1,1,GOLD24MAR61400CE
NSECO,123128,2,SILVERM,SILVERM24APR81250PE,OPTFUT,SILVERM-OPTFUT,4411000123128,11237,2056,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,81250,4,SILVERM 19APR2024 PE 81250,1,1,SILVERM24APR81250PE
NSECO,122129,2,NATURALGAS,NATURALGAS24MAR165PE,OPTFUT,NATURALGAS-OPTFUT,4408100122129,9.2,3,49,0.05,1,1250,4100100000014,,2024-03-21T14:30:00,165,4,NATURALGAS 21MAR2024 PE 165,1,1,NATURALGAS24MAR165PE
NSECO,121755,2,NATURALGAS,NATURALGAS24FEB215CE,OPTFUT,NATURALGAS-OPTFUT,4405300121755,29.15,9.55,49,0.05,1,1250,4100100000014,,2024-02-22T14:30:00,215,3,NATURALGAS 22FEB2024 CE 215,1,1,NATURALGAS24FEB215CE
NSECO,122980,2,SILVER,SILVER24APR78500CE,OPTBLN,SILVER-OPTBLN,4411700122980,5500.5,101.5,21,0.5,1,30,4100100000003,,2024-04-26T14:30:00,78500,3,SILVER 26APR2024 CE 78500,1,1,SILVER24APR78500CE
NSECO,122938,2,WTICRUDE,WTICRUDE24JAN8400CE,OPTFUT,WTICRUDE-OPTFUT,4401700122938,3.1,0.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,8400,3,WTICRUDE 17JAN2024 CE 8400,1,1,WTICRUDE24JAN8400CE
NSECO,122450,2,COPPER,COPPER24APR745PE,OPTFUT,COPPER-OPTFUT,4411000122450,39.42,0.01,71,0.01,1,2500,4100100000008,,2024-04-19T14:30:00,745,4,COPPER 19APR2024 PE 745,1,1,COPPER24APR745PE
NSECO,121744,2,GOLD,GOLD24SEP61100CE,OPTFUT,GOLD-OPTFUT,4426800121744,13629.5,4508.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,61100,3,GOLD 24SEP2024 CE 61100,1,1,GOLD24SEP61100CE
NSECO,123952,2,GOLD,GOLD24JAN65100CE,OPTFUT,GOLD-OPTFUT,4402400123952,1496,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,65100,3,GOLD 24JAN2024 CE 65100,1,1,GOLD24JAN65100CE
NSECO,123380,2,GOLD,GOLD24MAR59900PE,OPTFUT,GOLD-OPTFUT,4408600123380,805,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,59900,4,GOLD 26MAR2024 PE 59900,1,1,GOLD24MAR59900PE
NSECO,125440,2,NATURALGAS,NATURALGAS24FEB120PE,OPTFUT,NATURALGAS-OPTFUT,4405300125440,3.15,0.05,49,0.05,1,1250,4100100000014,,2024-02-22T14:30:00,120,4,NATURALGAS 22FEB2024 PE 120,1,1,NATURALGAS24FEB120PE
NSECO,122830,2,WTICRUDE,WTICRUDE24JAN6850CE,OPTFUT,WTICRUDE-OPTFUT,4401700122830,49.9,0.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,6850,3,WTICRUDE 17JAN2024 CE 6850,1,1,WTICRUDE24JAN6850CE
NSECO,125018,2,GOLDM,GOLDM24FEB60200PE,OPTFUT,GOLDM-OPTFUT,4405400125018,794.5,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,60200,4,GOLDM 23FEB2024 PE 60200,1,1,GOLDM24FEB60200PE
NSECO,124278,2,SILVERM,SILVERM24JUN71500PE,OPTFUT,SILVERM-OPTFUT,4417100124278,4348.5,13.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,71500,4,SILVERM 19JUN2024 PE 71500,1,1,SILVERM24JUN71500PE
NSECO,123197,2,GOLD,GOLD24JAN55900CE,OPTFUT,GOLD-OPTFUT,4402400123197,13582,2222,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,55900,3,GOLD 24JAN2024 CE 55900,1,1,GOLD24JAN55900CE
NSECO,124295,2,SILVERM,SILVERM24JUN73750CE,OPTFUT,SILVERM-OPTFUT,4417100124295,11820,3824,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,73750,3,SILVERM 19JUN2024 CE 73750,1,1,SILVERM24JUN73750CE
NSECO,123132,2,SILVERM,SILVERM24APR81750PE,OPTFUT,SILVERM-OPTFUT,4411000123132,11677.5,2289.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,81750,4,SILVERM 19APR2024 PE 81750,1,1,SILVERM24APR81750PE
NSECO,124490,2,ZINC,ZINC24JAN222.5PE,OPTFUT,ZINC-OPTFUT,4401900124490,3.2,0.01,21,0.01,1,5000,4100100000027,,2024-01-19T14:30:00,222.5,4,ZINC 19JAN2024 PE 222.5,1,1,ZINC24JAN222.5PE
NSECO,122853,2,WTICRUDE,WTICRUDE24JAN7400PE,OPTFUT,WTICRUDE-OPTFUT,4401700122853,1975.4,913.2,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,7400,4,WTICRUDE 17JAN2024 PE 7400,1,1,WTICRUDE24JAN7400PE
NSECO,123180,2,COPPER,COPPER24MAR735PE,OPTFUT,COPPER-OPTFUT,4407900123180,32.78,0.01,71,0.01,1,2500,4100100000008,,2024-03-19T14:30:00,735,4,COPPER 19MAR2024 PE 735,1,1,COPPER24MAR735PE
NSECO,124894,2,SILVERM,SILVERM24AUG78500CE,OPTFUT,SILVERM-OPTFUT,4423400124894,10522,3890,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,78500,3,SILVERM 21AUG2024 CE 78500,1,1,SILVERM24AUG78500CE
NSECO,124127,2,SILVERM,SILVERM24APR65500CE,OPTFUT,SILVERM-OPTFUT,4411000124127,17429,6071,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,65500,3,SILVERM 19APR2024 CE 65500,1,1,SILVERM24APR65500CE
NSECO,123766,2,SILVERM,SILVERM24NOV76750PE,OPTFUT,SILVERM-OPTFUT,4432500123766,6985,1462,121,0.5,1,5,4100100000010,,2024-11-20T14:30:00,76750,4,SILVERM 20NOV2024 PE 76750,1,1,SILVERM24NOV76750PE
NSECO,122444,2,COPPER,COPPER24APR730PE,OPTFUT,COPPER-OPTFUT,4411000122444,27.97,0.01,71,0.01,1,2500,4100100000008,,2024-04-19T14:30:00,730,4,COPPER 19APR2024 PE 730,1,1,COPPER24APR730PE
