ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,DisplayName,Isin,PriceNumerator,PriceDenominator,DetailedDescription,UnknownFieldOne,UnknownFieldTwo,UnknownFieldThree
MSECM,100457,8,FINCABLES,FINCABLES-BT,BT,FINCABLES-BT,41100100100457,0,0,500,0.05,1,1,FINCABLES,1,1,FINOLEX CABLES LIMITED
MSECM,102083,8,ENERGYDEV,ENERGYDEV-EQ,EQ,ENERGYDEV-EQ,41100100102083,0,0,-1,0.05,1,1,ENERGYDEV,1,1,ENERGY DEVELOPMENT CO
MSECM,102906,8,KANSAINER,KANSAINER-EQ,EQ,KANSAINER-EQ,41100100102906,289.38,192.92000000000002,-1,0.05,1,1,KANSAINER,1,1,KANSAI NEROLAC PAINTS LTD
MSECM,107786,8,BOMDYEING,BOMDYEING-BE,BE,BOMDYEING-BE,41100100107786,0,0,-1,0.05,1,1,BOMDYEING,1,1,BOMBAY DYEING & MFG CO
MSECM,105865,8,LICNETFGSC,LICNETFGSC-EQ,EQ,LICNETFGSC-EQ,41100100105865,32.339999999999996,21.56,-1,0.01,1,1,LICNETFGSC,1,1,LIC NOMURA MF-GSEC LT ETF
MSECM,105141,8,PKLEASING,PKLEASING-IL,IL,PKLEASING-IL,41100100105141,0,0,-1,0.05,1,1,PKLEASING,1,1,P.K.LEASING & FINANCE LTD
MSECM,740,8,SANOFI,SANOFI-XX,XX,SANOFI-XX,41100100000740,0,0,0,0.05,1,1,SANOFI,1,1,SANOFI INDIA LIMITED
MSECM,104396,8,RAJPALAYAM,RAJPALAYAM-IL,IL,RAJPALAYAM-IL,41100100104396,0,0,-1,0.05,1,1,RAJPALAYAM,1,1,RAJAPALAYAM MILLS LIMITED
MSECM,106437,8,PDPL,PDPL-IL,IL,PDPL-IL,41100100106437,0,0,-1,0.05,1,1,PDPL,1,1,PARENTERAL DRUGS (I) LTD
MSECM,106680,8,KCLINFRA,KCLINFRA-AU,AU,KCLINFRA-AU,41100100106680,0,0,-1,0.05,1,1,KCLINFRA,1,1,KCL INFRA PROJECTS LTD
MSECM,108419,8,STARHEALTH,STARHEALTH-EQ,EQ,STARHEALTH-EQ,41100100108419,554.34,369.56,-1,0.05,1,1,STARHEALTH,1,1,STAR HEALTH INS COM LTD
MSECM,103697,8,IPCALAB,IPCALAB-IL,IL,IPCALAB-IL,41100100103697,0,0,-1,0.05,1,1,IPCALAB,1,1,IPCA LABORATORIES LIMITED
MSECM,101878,8,HDFCBANK,HDFCBANK-BT,BT,HDFCBANK-BT,41100100101878,0,0,500,0.05,1,1,HDFCBANK,1,1,HDFC BANK LIMITED
MSECM,107166,8,HOTAHOTI,HOTAHOTI-BT,BT,HOTAHOTI-BT,41100100107166,0,0,500,0.05,1,1,HOTAHOTI,1,1,HOTAHOTI WOOD PRDCTS L
MSECM,104749,8,ZYLOG,ZYLOG-BE,BE,ZYLOG-BE,41100100104749,0,0,-1,0.05,1,1,ZYLOG,1,1,ZYLOG SYSTEMS LIMITED
MSECM,109452,8,MANAKCOAT,MANAKCOAT-BE,BE,MANAKCOAT-BE,41100100109452,118.65,107.35,-1,0.05,1,1,MANAKCOAT,1,1,MANAKSIA CO MET & IND LTD
MSECM,104617,8,GARDENSILK,GARDENSILK-BE,BE,GARDENSILK-BE,41100100104617,0,0,-1,0.05,1,1,GARDENSILK,1,1,GARDEN SILK MILLS LIMITED
MSECM,2156,8,IRISDOREME,IRISDOREME-XX,XX,IRISDOREME-XX,41100100002156,0,0,0,0.05,1,1,IRISDOREME,1,1,IRIS CLOTHINGS LIMITED
MSECM,433,8,XCHANGING,XCHANGING-XX,XX,XCHANGING-XX,41100100000433,0,0,0,0.05,1,1,XCHANGING,1,1,XCHANGING SOLUTIONS LTD
MSECM,104587,8,KGNENT,KGNENT-BE,BE,KGNENT-BE,41100100104587,0,0,-1,0.05,1,1,KGNENT,1,1,KGN ENTERPRISES LTD
