ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
NSEFO,77292,2,GVT&D,GVT&D26SEP3300CE,OPTSTK,GVT&D-OPTSTK,2627200077292,1527.6,810.6,5001,0.05,125,1,1100100016783,GVT&D,2026-09-29T14:30:00,3300,3,GVT&D 29SEP2026 CE 3300,1,1,GVT&D26SEP3300CE
NSEFO,39504,2,MFSL,MFSL26OCT1000CE,OPTSTK,MFSL-OPTSTK,2630000039504,587.3,436.4,16001,0.05,400,1,1100100002142,MFSL,2026-10-27T14:30:00,1000,3,MFSL 27OCT2026 CE 1000,1,1,MFSL26OCT1000CE
NSEFO,45155,2,NIFTY,NIFTY2681825150PE,OPTIDX,NIFTY-OPTIDX,2623000045155,1201.35,91.45,1801,0.05,65,1,-1,Nifty 50,2026-08-18T14:30:00,25150,4,NIFTY 18AUG2026 PE 25150,1,1,NIFTY2681825150PE
NSEFO,59917,2,ABCAPITAL,ABCAPITAL26AUG470CE,OPTSTK,ABCAPITAL-OPTSTK,2623700059917,20.4,0.05,62001,0.05,3100,1,1100100021614,ABCAPITAL,2026-08-25T14:30:00,470,3,ABCAPITAL 25AUG2026 CE 470,1,1,ABCAPITAL26AUG470CE
NSEFO,111153,2,SWIGGY,SWIGGY26OCT200CE,OPTSTK,SWIGGY-OPTSTK,2630000111153,104.3,64.2,91251,0.05,1825,1,1100100027066,SWIGGY,2026-10-27T14:30:00,200,3,SWIGGY 27OCT2026 CE 200,1,1,SWIGGY26OCT200CE
NSEFO,36593,2,FINNIFTY,FINNIFTY26AUG30150PE,OPTIDX,FINNIFTY-OPTIDX,2623700036593,4518.45,2777.35,1801,0.05,60,1,-1,Nifty Fin Service,2026-08-25T14:30:00,30150,4,FINNIFTY 25AUG2026 PE 30150,1,1,FINNIFTY26AUG30150PE
NSEFO,46541,2,COLPAL,COLPAL26AUG3080PE,OPTSTK,COLPAL-OPTSTK,2623700046541,1158.5,971.2,11001,0.05,275,1,1100100015141,COLPAL,2026-08-25T14:30:00,3080,4,COLPAL 25AUG2026 PE 3080,1,1,COLPAL26AUG3080PE
NSEFO,93140,2,MARUTI,MARUTI26OCT13200CE,OPTSTK,MARUTI-OPTSTK,2630000093140,1743.3,829.6,2001,0.05,50,1,1100100010999,MARUTI,2026-10-27T14:30:00,13200,3,MARUTI 27OCT2026 CE 13200,1,1,MARUTI26OCT13200CE
NSEFO,66881,2,COLPAL,COLPAL26OCT2320CE,OPTSTK,COLPAL-OPTSTK,2630000066881,46.1,6.1,11001,0.05,275,1,1100100015141,COLPAL,2026-10-27T14:30:00,2320,3,COLPAL 27OCT2026 CE 2320,1,1,COLPAL26OCT2320CE
NSEFO,93697,2,GLENMARK,GLENMARK26AUG2200CE,OPTSTK,GLENMARK-OPTSTK,2623700093697,193.65,14.35,11251,0.05,375,1,1100100007406,GLENMARK,2026-08-25T14:30:00,2200,3,GLENMARK 25AUG2026 CE 2200,1,1,GLENMARK26AUG2200CE
